feeder,topology,portfolio,native_dc_share,seed,converter_efficiency,case,line_loss_kwh,endpoint_loss_kwh,boundary_loss_kwh,material_index,converter_capacity_kw,converter_count,max_ampacity_fraction,max_single_edge_drop_pu,total_loss_kwh,objective,dc_node_fraction,dc_energy_fraction,dc_bus_signature,boundary_signature,conductor_scale_signature,architecture,state_evaluations,transition_evaluations
urban,synthetic_mst,K1,0.25,20260926,0.98,all_ac_fixed,3112.9216057229596,4359.99619778735,0.0,3.6331330636779406,0.0,0,0.728666037586705,0.005631225630163278,7472.91780351031,7483.817202701343,0.0,0.0,,,0-11:1|11-3:1|3-16:1|16-10:1|10-26:1|10-15:1|10-36:1|26-30:1|15-2:1|36-12:1|36-43:1|30-4:1|30-40:1|2-6:1|12-20:1|12-45:1|43-35:1|4-9:1|40-42:1|6-21:1|20-32:1|45-50:1|9-27:1|42-31:1|42-28:1|42-41:1|21-44:1|32-34:1|50-49:1|50-51:1|31-23:1|28-24:1|44-29:1|49-48:1|51-52:1|23-37:1|23-14:1|24-19:1|29-7:1|48-47:1|37-25:1|14-13:1|19-5:1|7-1:1|47-46:1|25-38:1|5-8:1|1-17:1|46-53:1|8-39:1|53-54:1|39-22:1|54-55:1|22-33:1|55-56:1|33-18:1|56-57:1,all-AC,58.0,57.0
urban,synthetic_mst,K1,0.25,20260926,0.98,all_ac_conductor,1557.7621094173035,4359.99619778735,0.0,6.073680689481994,0.0,0,0.3643330187933525,0.002815612815081639,5917.758307204654,5935.9793492731,0.0,0.0,,,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1.5|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:2|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1.5|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,all-AC,58.0,171.0
urban,synthetic_mst,K1,0.25,20260926,0.98,hybrid_fixed,3112.567917580782,3668.5904096785994,515.9501329512249,3.6197564881537088,10.120000000000001,1,0.728666037586705,0.005631225630163278,7297.108460210607,7328.207729675068,0.017543859649122806,0.03964486187279429,18,33-18,0-11:1|11-3:1|3-16:1|16-10:1|10-26:1|10-15:1|10-36:1|26-30:1|15-2:1|36-12:1|36-43:1|30-4:1|30-40:1|2-6:1|12-20:1|12-45:1|43-35:1|4-9:1|40-42:1|6-21:1|20-32:1|45-50:1|9-27:1|42-31:1|42-28:1|42-41:1|21-44:1|32-34:1|50-49:1|50-51:1|31-23:1|28-24:1|44-29:1|49-48:1|51-52:1|23-37:1|23-14:1|24-19:1|29-7:1|48-47:1|37-25:1|14-13:1|19-5:1|7-1:1|47-46:1|25-38:1|5-8:1|1-17:1|46-53:1|8-39:1|53-54:1|39-22:1|54-55:1|22-33:1|55-56:1|33-18:1|56-57:1,hybrid,115.0,226.0
urban,synthetic_mst,K1,0.25,20260926,0.98,hybrid_joint,1557.5852653462146,3668.5904096785994,515.9501329512249,6.046927538433531,10.120000000000001,1,0.3643330187933525,0.002815612815081639,5742.125807976039,5780.50659059134,0.017543859649122806,0.03964486187279429,18,33-18,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1.5|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:2|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1.5|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,hybrid,115.0,678.0
urban,synthetic_mst,K1,0.25,20260926,0.98,hybrid_ideal,799.9671347119574,0.0,0.0,4.4858850659996,171.214668,1,0.3197286050420168,0.0015216823036174546,799.9671347119574,1155.854125909956,1.0,1.0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57,0-11,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:1.5|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,root-converted DC,115.0,678.0
urban,synthetic_mst,K1,0.25,20260926,0.99,all_ac_fixed,3112.9216057229596,4359.99619778735,0.0,3.6331330636779406,0.0,0,0.728666037586705,0.005631225630163278,7472.91780351031,7483.817202701343,0.0,0.0,,,0-11:1|11-3:1|3-16:1|16-10:1|10-26:1|10-15:1|10-36:1|26-30:1|15-2:1|36-12:1|36-43:1|30-4:1|30-40:1|2-6:1|12-20:1|12-45:1|43-35:1|4-9:1|40-42:1|6-21:1|20-32:1|45-50:1|9-27:1|42-31:1|42-28:1|42-41:1|21-44:1|32-34:1|50-49:1|50-51:1|31-23:1|28-24:1|44-29:1|49-48:1|51-52:1|23-37:1|23-14:1|24-19:1|29-7:1|48-47:1|37-25:1|14-13:1|19-5:1|7-1:1|47-46:1|25-38:1|5-8:1|1-17:1|46-53:1|8-39:1|53-54:1|39-22:1|54-55:1|22-33:1|55-56:1|33-18:1|56-57:1,all-AC,58.0,57.0
urban,synthetic_mst,K1,0.25,20260926,0.99,all_ac_conductor,1557.7621094173035,4359.99619778735,0.0,6.073680689481994,0.0,0,0.3643330187933525,0.002815612815081639,5917.758307204654,5935.9793492731,0.0,0.0,,,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1.5|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:2|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1.5|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,all-AC,58.0,171.0
urban,synthetic_mst,K1,0.25,20260926,0.99,hybrid_fixed,3112.567917580782,3668.5904096785994,344.91592439000107,3.6197564881537088,10.120000000000001,1,0.728666037586705,0.005631225630163278,7126.074251649383,7157.173521113844,0.017543859649122806,0.03964486187279429,18,33-18,0-11:1|11-3:1|3-16:1|16-10:1|10-26:1|10-15:1|10-36:1|26-30:1|15-2:1|36-12:1|36-43:1|30-4:1|30-40:1|2-6:1|12-20:1|12-45:1|43-35:1|4-9:1|40-42:1|6-21:1|20-32:1|45-50:1|9-27:1|42-31:1|42-28:1|42-41:1|21-44:1|32-34:1|50-49:1|50-51:1|31-23:1|28-24:1|44-29:1|49-48:1|51-52:1|23-37:1|23-14:1|24-19:1|29-7:1|48-47:1|37-25:1|14-13:1|19-5:1|7-1:1|47-46:1|25-38:1|5-8:1|1-17:1|46-53:1|8-39:1|53-54:1|39-22:1|54-55:1|22-33:1|55-56:1|33-18:1|56-57:1,hybrid,115.0,226.0
urban,synthetic_mst,K1,0.25,20260926,0.99,hybrid_joint,1557.5852653462146,3668.5904096785994,344.91592439000107,6.046927538433531,10.120000000000001,1,0.3643330187933525,0.002815612815081639,5571.091599414815,5609.472382030116,0.017543859649122806,0.03964486187279429,18,33-18,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1.5|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:2|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1.5|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,hybrid,115.0,678.0
urban,synthetic_mst,K1,0.25,20260926,0.99,hybrid_ideal,799.9671347119574,0.0,0.0,4.4858850659996,171.214668,1,0.3197286050420168,0.0015216823036174546,799.9671347119574,1155.854125909956,1.0,1.0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57,0-11,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:1.5|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,root-converted DC,115.0,678.0
urban,synthetic_mst,K1,0.5,20260924,0.94,all_ac_fixed,3112.9216057229596,8719.992395574704,0.0,3.6331330636779406,0.0,0,0.728666037586705,0.005631225630163278,11832.914001297664,11843.813400488698,0.0,0.0,,,0-11:1|11-3:1|3-16:1|16-10:1|10-26:1|10-15:1|10-36:1|26-30:1|15-2:1|36-12:1|36-43:1|30-4:1|30-40:1|2-6:1|12-20:1|12-45:1|43-35:1|4-9:1|40-42:1|6-21:1|20-32:1|45-50:1|9-27:1|42-31:1|42-28:1|42-41:1|21-44:1|32-34:1|50-49:1|50-51:1|31-23:1|28-24:1|44-29:1|49-48:1|51-52:1|23-37:1|23-14:1|24-19:1|29-7:1|48-47:1|37-25:1|14-13:1|19-5:1|7-1:1|47-46:1|25-38:1|5-8:1|1-17:1|46-53:1|8-39:1|53-54:1|39-22:1|54-55:1|22-33:1|55-56:1|33-18:1|56-57:1,all-AC,58.0,57.0
urban,synthetic_mst,K1,0.5,20260924,0.94,all_ac_conductor,1557.7621094173035,8719.992395574704,0.0,6.073680689481994,0.0,0,0.3643330187933525,0.002815612815081639,10277.754504992006,10295.975547060452,0.0,0.0,,,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1.5|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:2|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1.5|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,all-AC,58.0,171.0
urban,synthetic_mst,K1,0.5,20260924,0.94,hybrid_fixed,3112.9216057229596,8719.992395574704,0.0,3.6331330636779406,0.0,0,0.728666037586705,0.005631225630163278,11832.914001297664,11843.813400488698,0.0,0.0,,,0-11:1|11-3:1|3-16:1|16-10:1|10-26:1|10-15:1|10-36:1|26-30:1|15-2:1|36-12:1|36-43:1|30-4:1|30-40:1|2-6:1|12-20:1|12-45:1|43-35:1|4-9:1|40-42:1|6-21:1|20-32:1|45-50:1|9-27:1|42-31:1|42-28:1|42-41:1|21-44:1|32-34:1|50-49:1|50-51:1|31-23:1|28-24:1|44-29:1|49-48:1|51-52:1|23-37:1|23-14:1|24-19:1|29-7:1|48-47:1|37-25:1|14-13:1|19-5:1|7-1:1|47-46:1|25-38:1|5-8:1|1-17:1|46-53:1|8-39:1|53-54:1|39-22:1|54-55:1|22-33:1|55-56:1|33-18:1|56-57:1,all-AC,115.0,226.0
urban,synthetic_mst,K1,0.5,20260924,0.94,hybrid_joint,1557.7621094173035,8719.992395574704,0.0,6.073680689481994,0.0,0,0.3643330187933525,0.002815612815081639,10277.754504992006,10295.975547060452,0.0,0.0,,,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1.5|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:2|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1.5|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,all-AC,115.0,678.0
urban,synthetic_mst,K1,0.5,20260924,0.94,hybrid_ideal,799.9671347119574,0.0,0.0,4.4858850659996,171.214668,1,0.3197286050420168,0.0015216823036174546,799.9671347119574,1155.854125909956,1.0,1.0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57,0-11,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:1.5|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,root-converted DC,115.0,678.0
urban,synthetic_mst,K1,0.5,20260924,0.96,all_ac_fixed,3112.9216057229596,8719.992395574704,0.0,3.6331330636779406,0.0,0,0.728666037586705,0.005631225630163278,11832.914001297664,11843.813400488698,0.0,0.0,,,0-11:1|11-3:1|3-16:1|16-10:1|10-26:1|10-15:1|10-36:1|26-30:1|15-2:1|36-12:1|36-43:1|30-4:1|30-40:1|2-6:1|12-20:1|12-45:1|43-35:1|4-9:1|40-42:1|6-21:1|20-32:1|45-50:1|9-27:1|42-31:1|42-28:1|42-41:1|21-44:1|32-34:1|50-49:1|50-51:1|31-23:1|28-24:1|44-29:1|49-48:1|51-52:1|23-37:1|23-14:1|24-19:1|29-7:1|48-47:1|37-25:1|14-13:1|19-5:1|7-1:1|47-46:1|25-38:1|5-8:1|1-17:1|46-53:1|8-39:1|53-54:1|39-22:1|54-55:1|22-33:1|55-56:1|33-18:1|56-57:1,all-AC,58.0,57.0
urban,synthetic_mst,K1,0.5,20260924,0.96,all_ac_conductor,1557.7621094173035,8719.992395574704,0.0,6.073680689481994,0.0,0,0.3643330187933525,0.002815612815081639,10277.754504992006,10295.975547060452,0.0,0.0,,,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1.5|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:2|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1.5|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,all-AC,58.0,171.0
urban,synthetic_mst,K1,0.5,20260924,0.96,hybrid_fixed,3112.9216057229596,8719.992395574704,0.0,3.6331330636779406,0.0,0,0.728666037586705,0.005631225630163278,11832.914001297664,11843.813400488698,0.0,0.0,,,0-11:1|11-3:1|3-16:1|16-10:1|10-26:1|10-15:1|10-36:1|26-30:1|15-2:1|36-12:1|36-43:1|30-4:1|30-40:1|2-6:1|12-20:1|12-45:1|43-35:1|4-9:1|40-42:1|6-21:1|20-32:1|45-50:1|9-27:1|42-31:1|42-28:1|42-41:1|21-44:1|32-34:1|50-49:1|50-51:1|31-23:1|28-24:1|44-29:1|49-48:1|51-52:1|23-37:1|23-14:1|24-19:1|29-7:1|48-47:1|37-25:1|14-13:1|19-5:1|7-1:1|47-46:1|25-38:1|5-8:1|1-17:1|46-53:1|8-39:1|53-54:1|39-22:1|54-55:1|22-33:1|55-56:1|33-18:1|56-57:1,all-AC,115.0,226.0
urban,synthetic_mst,K1,0.5,20260924,0.96,hybrid_joint,1557.7621094173035,8719.992395574704,0.0,6.073680689481994,0.0,0,0.3643330187933525,0.002815612815081639,10277.754504992006,10295.975547060452,0.0,0.0,,,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1.5|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:2|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1.5|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,all-AC,115.0,678.0
urban,synthetic_mst,K1,0.5,20260924,0.96,hybrid_ideal,799.9671347119574,0.0,0.0,4.4858850659996,171.214668,1,0.3197286050420168,0.0015216823036174546,799.9671347119574,1155.854125909956,1.0,1.0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57,0-11,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:1.5|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,root-converted DC,115.0,678.0
urban,synthetic_mst,K1,0.5,20260924,0.98,all_ac_fixed,3112.9216057229596,8719.992395574704,0.0,3.6331330636779406,0.0,0,0.728666037586705,0.005631225630163278,11832.914001297664,11843.813400488698,0.0,0.0,,,0-11:1|11-3:1|3-16:1|16-10:1|10-26:1|10-15:1|10-36:1|26-30:1|15-2:1|36-12:1|36-43:1|30-4:1|30-40:1|2-6:1|12-20:1|12-45:1|43-35:1|4-9:1|40-42:1|6-21:1|20-32:1|45-50:1|9-27:1|42-31:1|42-28:1|42-41:1|21-44:1|32-34:1|50-49:1|50-51:1|31-23:1|28-24:1|44-29:1|49-48:1|51-52:1|23-37:1|23-14:1|24-19:1|29-7:1|48-47:1|37-25:1|14-13:1|19-5:1|7-1:1|47-46:1|25-38:1|5-8:1|1-17:1|46-53:1|8-39:1|53-54:1|39-22:1|54-55:1|22-33:1|55-56:1|33-18:1|56-57:1,all-AC,58.0,57.0
urban,synthetic_mst,K1,0.5,20260924,0.98,all_ac_conductor,1557.7621094173035,8719.992395574704,0.0,6.073680689481994,0.0,0,0.3643330187933525,0.002815612815081639,10277.754504992006,10295.975547060452,0.0,0.0,,,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1.5|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:2|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1.5|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,all-AC,58.0,171.0
urban,synthetic_mst,K1,0.5,20260924,0.98,hybrid_fixed,3112.2521955618063,7576.00834103345,967.2110299292334,3.5404946674571405,23.224446880000002,3,0.728666037586705,0.005631225630163278,11655.47156652449,11712.54194428686,0.10526315789473684,0.06559547317505755,13|14|20|32|34|41,12-20|42-41|23-14,0-11:1|11-3:1|3-16:1|16-10:1|10-26:1|10-15:1|10-36:1|26-30:1|15-2:1|36-12:1|36-43:1|30-4:1|30-40:1|2-6:1|12-20:1|12-45:1|43-35:1|4-9:1|40-42:1|6-21:1|20-32:1|45-50:1|9-27:1|42-31:1|42-28:1|42-41:1|21-44:1|32-34:1|50-49:1|50-51:1|31-23:1|28-24:1|44-29:1|49-48:1|51-52:1|23-37:1|23-14:1|24-19:1|29-7:1|48-47:1|37-25:1|14-13:1|19-5:1|7-1:1|47-46:1|25-38:1|5-8:1|1-17:1|46-53:1|8-39:1|53-54:1|39-22:1|54-55:1|22-33:1|55-56:1|33-18:1|56-57:1,hybrid,115.0,226.0
urban,synthetic_mst,K1,0.5,20260924,0.98,hybrid_joint,1557.1958944845965,7576.00834103345,967.2110299292334,5.970836253007284,23.224446880000002,3,0.3643330187933525,0.002815612815081639,10100.415265447278,10164.7766679663,0.10526315789473684,0.06559547317505755,13|14|20|32|34|41,12-20|42-41|23-14,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1.5|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:2|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1.5|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,hybrid,115.0,678.0
urban,synthetic_mst,K1,0.5,20260924,0.98,hybrid_ideal,799.9671347119574,0.0,0.0,4.4858850659996,171.214668,1,0.3197286050420168,0.0015216823036174546,799.9671347119574,1155.854125909956,1.0,1.0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57,0-11,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:1.5|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,root-converted DC,115.0,678.0
urban,synthetic_mst,K1,0.5,20260924,0.99,all_ac_fixed,3112.9216057229596,8719.992395574704,0.0,3.6331330636779406,0.0,0,0.728666037586705,0.005631225630163278,11832.914001297664,11843.813400488698,0.0,0.0,,,0-11:1|11-3:1|3-16:1|16-10:1|10-26:1|10-15:1|10-36:1|26-30:1|15-2:1|36-12:1|36-43:1|30-4:1|30-40:1|2-6:1|12-20:1|12-45:1|43-35:1|4-9:1|40-42:1|6-21:1|20-32:1|45-50:1|9-27:1|42-31:1|42-28:1|42-41:1|21-44:1|32-34:1|50-49:1|50-51:1|31-23:1|28-24:1|44-29:1|49-48:1|51-52:1|23-37:1|23-14:1|24-19:1|29-7:1|48-47:1|37-25:1|14-13:1|19-5:1|7-1:1|47-46:1|25-38:1|5-8:1|1-17:1|46-53:1|8-39:1|53-54:1|39-22:1|54-55:1|22-33:1|55-56:1|33-18:1|56-57:1,all-AC,58.0,57.0
urban,synthetic_mst,K1,0.5,20260924,0.99,all_ac_conductor,1557.7621094173035,8719.992395574704,0.0,6.073680689481994,0.0,0,0.3643330187933525,0.002815612815081639,10277.754504992006,10295.975547060452,0.0,0.0,,,0-11:2|11-3:2|3-16:2|16-10:2|10-26:2|10-15:2|10-36:2|26-30:2|15-2:2|36-12:2|36-43:1|30-4:1.5|30-40:2|2-6:2|12-20:1|12-45:2|43-35:1|4-9:1|40-42:2|6-21:2|20-32:1|45-50:2|9-27:1|42-31:2|42-28:2|42-41:1|21-44:2|32-34:1|50-49:2|50-51:1|31-23:2|28-24:2|44-29:2|49-48:2|51-52:1|23-37:1|23-14:1.5|24-19:2|29-7:2|48-47:2|37-25:1|14-13:1|19-5:2|7-1:1.5|47-46:2|25-38:1|5-8:2|1-17:1|46-53:2|8-39:2|53-54:1.5|39-22:2|54-55:1|22-33:2|55-56:1|33-18:2|56-57:1,all-AC,58.0,171.0
